class,instance,kernel,reps_sa,reps_flat,median_sa_s,median_flat_s,median_diff_s,min_sa_s,min_flat_s,cv_sa,cv_flat,rel_iqr_sa,rel_iqr_flat,meta_sa_s,meta_flat_s,diag_sa_s,diag_flat_s,apply_sa_s,apply_flat_s,cached_sa_s,cached_flat_s
Simple,caso46b.txt,Augmented,20,20,0.048618,0.008300,0.040319,0.048194,0.008131,0.0043,0.0309,0.0043,0.0236,0.039844,0.000191,0.004303,0.004140,0.004393,0.003935,0.008717,0.008055
Simple,caso46b.txt,Matrix-only,20,20,0.049823,0.008281,0.041542,0.049516,0.008072,0.0056,0.0153,0.0050,0.0197,0.039858,0.000191,0.004245,0.004094,0.005618,0.003932,0.009863,0.008036
Simple,caso46c.txt,Augmented,20,20,0.048581,0.008311,0.040270,0.048228,0.007991,0.0038,0.0132,0.0046,0.0156,0.039707,0.000191,0.004320,0.004136,0.004393,0.003926,0.008736,0.008063
Simple,caso46c.txt,Matrix-only,20,20,0.049714,0.008313,0.041401,0.049485,0.008171,0.0031,0.0173,0.0047,0.0199,0.039676,0.000191,0.004287,0.004113,0.005612,0.003923,0.009904,0.008068
Simple,caso46d.txt,Augmented,20,20,0.048471,0.008339,0.040132,0.048263,0.008207,0.0035,0.0140,0.0049,0.0153,0.039701,0.000191,0.004310,0.004153,0.004392,0.003949,0.008711,0.008095
Simple,caso46d.txt,Matrix-only,20,20,0.049664,0.008349,0.041315,0.049406,0.008153,0.0040,0.0213,0.0055,0.0106,0.039715,0.000191,0.004294,0.004157,0.005620,0.003927,0.009913,0.008106
Simple,caso46e.txt,Augmented,20,20,0.048521,0.008313,0.040208,0.048180,0.008205,0.0272,0.0154,0.0025,0.0207,0.039723,0.000191,0.004347,0.004131,0.004387,0.003936,0.008734,0.008070
Simple,caso46e.txt,Matrix-only,20,20,0.049724,0.008370,0.041353,0.049280,0.008152,0.0038,0.0169,0.0049,0.0140,0.039667,0.000191,0.004272,0.004189,0.005625,0.003917,0.009912,0.008121
Simple,caso46f.txt,Augmented,20,20,0.048627,0.008300,0.040327,0.048339,0.008247,0.0026,0.0058,0.0030,0.0085,0.039715,0.000191,0.004375,0.004124,0.004388,0.003938,0.008782,0.008057
Simple,caso46f.txt,Matrix-only,20,20,0.049748,0.008302,0.041446,0.049459,0.008189,0.0026,0.0087,0.0030,0.0146,0.039714,0.000191,0.004271,0.004128,0.005640,0.003925,0.009916,0.008058
Simple,caso47a.txt,Augmented,20,20,0.048467,0.008287,0.040180,0.048259,0.008155,0.0020,0.0113,0.0023,0.0101,0.039673,0.000192,0.004326,0.004129,0.004377,0.003922,0.008709,0.008039
Simple,caso47a.txt,Matrix-only,20,20,0.049784,0.008267,0.041517,0.049571,0.008118,0.0027,0.0122,0.0037,0.0146,0.039755,0.000191,0.004291,0.004106,0.005628,0.003918,0.009940,0.008023
Simple,caso47b.txt,Augmented,20,20,0.048401,0.008305,0.040096,0.048240,0.008069,0.0035,0.0138,0.0049,0.0202,0.039648,0.000192,0.004309,0.004102,0.004385,0.003930,0.008704,0.008059
Simple,caso47b.txt,Matrix-only,20,20,0.049717,0.008270,0.041447,0.049332,0.008001,0.0061,0.0116,0.0029,0.0153,0.039734,0.000191,0.004274,0.004117,0.005625,0.003913,0.009917,0.008027
Simple,caso47c.txt,Augmented,20,20,0.048585,0.008292,0.040293,0.048367,0.008127,0.0026,0.0149,0.0023,0.0181,0.039792,0.000192,0.004348,0.004137,0.004391,0.003929,0.008769,0.008049
Simple,caso47c.txt,Matrix-only,20,20,0.049648,0.008319,0.041329,0.049352,0.008193,0.0042,0.0125,0.0060,0.0139,0.039722,0.000192,0.004269,0.004148,0.005627,0.003937,0.009926,0.008069
Simple,caso47d.txt,Augmented,20,20,0.048545,0.008327,0.040218,0.048280,0.008187,0.0054,0.0075,0.0051,0.0069,0.039751,0.000192,0.004334,0.004151,0.004383,0.003936,0.008725,0.008082
Simple,caso47d.txt,Matrix-only,20,20,0.049754,0.008322,0.041433,0.049542,0.008152,0.0062,0.0128,0.0042,0.0163,0.039759,0.000193,0.004254,0.004151,0.005629,0.003914,0.009912,0.008070
Simple,caso47e.txt,Augmented,20,20,0.048556,0.008325,0.040231,0.048321,0.008156,0.0030,0.0120,0.0044,0.0189,0.039739,0.000191,0.004307,0.004166,0.004389,0.003931,0.008689,0.008081
Simple,caso47e.txt,Matrix-only,20,20,0.049679,0.008335,0.041344,0.049371,0.008142,0.0033,0.0142,0.0038,0.0169,0.039764,0.000191,0.004259,0.004157,0.005623,0.003908,0.009890,0.008091
Simple,caso47f.txt,Augmented,20,20,0.048583,0.008321,0.040262,0.048364,0.008141,0.0036,0.0138,0.0076,0.0162,0.039847,0.000192,0.004305,0.004171,0.004383,0.003933,0.008715,0.008077
Simple,caso47f.txt,Matrix-only,20,20,0.049776,0.008286,0.041491,0.049440,0.008104,0.0034,0.0155,0.0039,0.0214,0.039784,0.000192,0.004291,0.004117,0.005641,0.003917,0.009928,0.008041
Simple,caso48a.txt,Augmented,20,20,0.048523,0.008309,0.040214,0.048055,0.008116,0.0035,0.0130,0.0048,0.0155,0.039713,0.000192,0.004326,0.004135,0.004388,0.003937,0.008720,0.008062
Simple,caso48a.txt,Matrix-only,20,20,0.049844,0.008284,0.041560,0.049476,0.008123,0.0032,0.0109,0.0042,0.0147,0.039801,0.000192,0.004289,0.004123,0.005622,0.003919,0.009909,0.008036
Simple,caso48b.txt,Augmented,20,20,0.048585,0.008330,0.040255,0.048281,0.008177,0.0031,0.0095,0.0045,0.0117,0.039758,0.000192,0.004314,0.004120,0.004398,0.003925,0.008740,0.008081
Simple,caso48b.txt,Matrix-only,20,20,0.049785,0.008306,0.041479,0.049579,0.008161,0.0031,0.0103,0.0032,0.0126,0.039740,0.000191,0.004298,0.004120,0.005635,0.003941,0.009922,0.008060
Simple,caso48c.txt,Augmented,20,20,0.048542,0.008338,0.040205,0.048318,0.008180,0.0042,0.0104,0.0053,0.0116,0.039791,0.000192,0.004329,0.004157,0.004405,0.003932,0.008723,0.008090
Simple,caso48c.txt,Matrix-only,20,20,0.049860,0.008300,0.041560,0.049542,0.008190,0.0145,0.0112,0.0061,0.0121,0.039899,0.000191,0.004313,0.004116,0.005613,0.003926,0.009920,0.008055
Simple,caso48d.txt,Augmented,20,20,0.048512,0.008328,0.040184,0.048322,0.008211,0.0047,0.0158,0.0033,0.0162,0.039753,0.000192,0.004343,0.004115,0.004410,0.003942,0.008733,0.008079
Simple,caso48d.txt,Matrix-only,20,20,0.049764,0.008318,0.041446,0.049574,0.008178,0.0098,0.0125,0.0042,0.0127,0.039807,0.000192,0.004260,0.004144,0.005617,0.003924,0.009880,0.008068
Simple,caso48e.txt,Augmented,20,20,0.048573,0.008338,0.040235,0.048319,0.008214,0.0033,0.0094,0.0020,0.0112,0.039772,0.000191,0.004359,0.004152,0.004390,0.003931,0.008774,0.008089
Simple,caso48e.txt,Matrix-only,20,20,0.049743,0.008331,0.041412,0.049487,0.008230,0.0029,0.0109,0.0051,0.0135,0.039772,0.000191,0.004288,0.004156,0.005604,0.003938,0.009929,0.008085
Simple,caso48f.txt,Augmented,20,20,0.048619,0.008342,0.040277,0.048368,0.008235,0.0034,0.0137,0.0042,0.0175,0.039817,0.000193,0.004352,0.004159,0.004397,0.003955,0.008743,0.008093
Simple,caso48f.txt,Matrix-only,20,20,0.049842,0.008300,0.041542,0.049430,0.008135,0.0237,0.0215,0.0066,0.0219,0.039870,0.000191,0.004271,0.004134,0.005629,0.003921,0.009941,0.008054
SG-Ter-Mer,instance001.txt,Augmented,20,20,0.029973,0.005907,0.024066,0.029833,0.005789,0.0089,0.0091,0.0069,0.0104,0.024135,0.000135,0.003125,0.002857,0.002651,0.002859,0.005768,0.005718
SG-Ter-Mer,instance001.txt,Matrix-only,20,20,0.030727,0.005803,0.024924,0.030520,0.005684,0.0043,0.0145,0.0051,0.0138,0.024196,0.000134,0.003088,0.002855,0.003369,0.002746,0.006457,0.005615
SG-Ter-Mer,instance002.txt,Augmented,20,20,0.030069,0.005953,0.024116,0.029862,0.005809,0.0169,0.0141,0.0088,0.0165,0.024181,0.000134,0.003103,0.002886,0.002651,0.002862,0.005756,0.005763
SG-Ter-Mer,instance002.txt,Matrix-only,20,20,0.030772,0.005825,0.024947,0.030338,0.005718,0.0261,0.0133,0.0068,0.0147,0.024259,0.000135,0.003083,0.002862,0.003373,0.002748,0.006445,0.005635
SG-Ter-Mer,instance003.txt,Augmented,20,20,0.029927,0.005859,0.024068,0.029771,0.005727,0.0047,0.2322,0.0074,0.0132,0.024135,0.000134,0.003109,0.002869,0.002589,0.002796,0.005688,0.005667
SG-Ter-Mer,instance003.txt,Matrix-only,20,20,0.030618,0.005722,0.024897,0.030361,0.005649,0.0114,0.0081,0.0090,0.0090,0.024164,0.000134,0.003088,0.002855,0.003294,0.002675,0.006384,0.005535
SG-Ter-Mer,instance004.txt,Augmented,20,20,0.029973,0.005923,0.024049,0.029888,0.005820,0.0027,0.0096,0.0033,0.0099,0.024145,0.000135,0.003098,0.002888,0.002646,0.002855,0.005738,0.005734
SG-Ter-Mer,instance004.txt,Matrix-only,20,20,0.030768,0.005836,0.024931,0.030549,0.005719,0.0047,0.0116,0.0073,0.0133,0.024173,0.000134,0.003100,0.002871,0.003371,0.002756,0.006478,0.005646
SG-Ter-Mer,instance005.txt,Augmented,20,20,0.030039,0.005942,0.024097,0.029718,0.005825,0.0044,0.0108,0.0063,0.0144,0.024151,0.000134,0.003115,0.002891,0.002660,0.002856,0.005783,0.005752
SG-Ter-Mer,instance005.txt,Matrix-only,20,20,0.030706,0.005827,0.024879,0.030512,0.005742,0.0044,0.0138,0.0052,0.0101,0.024156,0.000135,0.003104,0.002887,0.003374,0.002749,0.006487,0.005629
SG-Ter-Mer,instance009.txt,Augmented,20,20,0.030078,0.005935,0.024143,0.029835,0.005852,0.0046,0.0103,0.0067,0.0096,0.024213,0.000134,0.003126,0.002891,0.002654,0.002854,0.005789,0.005741
SG-Ter-Mer,instance009.txt,Matrix-only,20,20,0.030845,0.005827,0.025018,0.030554,0.005727,0.0049,0.0129,0.0063,0.0157,0.024255,0.000135,0.003101,0.002880,0.003390,0.002744,0.006490,0.005632
SG-Ter-Mer,instance010.txt,Augmented,20,20,0.030001,0.005926,0.024075,0.029836,0.005731,0.0041,0.0129,0.0053,0.0148,0.024148,0.000134,0.003111,0.002872,0.002657,0.002861,0.005763,0.005735
SG-Ter-Mer,instance010.txt,Matrix-only,20,20,0.030682,0.005772,0.024910,0.030483,0.005667,0.0038,0.0082,0.0049,0.0088,0.024147,0.000134,0.003097,0.002829,0.003376,0.002744,0.006480,0.005579
SG-Ter-Mer,instance011.txt,Augmented,20,20,0.030016,0.005923,0.024093,0.029896,0.005829,0.0034,0.0308,0.0043,0.0155,0.024181,0.000134,0.003099,0.002861,0.002646,0.002863,0.005759,0.005728
SG-Ter-Mer,instance011.txt,Matrix-only,20,20,0.030731,0.005822,0.024908,0.030561,0.005669,0.0058,0.0111,0.0067,0.0137,0.024220,0.000134,0.003090,0.002865,0.003360,0.002747,0.006452,0.005624
SG-Ter-Mer,instance012.txt,Augmented,20,20,0.030016,0.005909,0.024107,0.029878,0.005830,0.0044,0.0116,0.0051,0.0115,0.024164,0.000134,0.003113,0.002863,0.002658,0.002858,0.005762,0.005710
SG-Ter-Mer,instance012.txt,Matrix-only,20,20,0.030682,0.005818,0.024864,0.030502,0.005713,0.0033,0.0089,0.0056,0.0114,0.024144,0.000134,0.003105,0.002867,0.003373,0.002771,0.006487,0.005623
SG-Ter-Mer,instance014.txt,Augmented,20,20,0.029973,0.005924,0.024049,0.029807,0.005747,0.0044,0.0156,0.0057,0.0199,0.024136,0.000134,0.003114,0.002887,0.002644,0.002835,0.005752,0.005731
SG-Ter-Mer,instance014.txt,Matrix-only,20,20,0.030749,0.005821,0.024927,0.030514,0.005650,0.0046,0.0196,0.0066,0.0188,0.024162,0.000135,0.003090,0.002850,0.003377,0.002775,0.006484,0.005632
SG-Ter-Mer,instance019.txt,Augmented,20,20,0.029936,0.005888,0.024048,0.029801,0.005714,0.0051,0.0125,0.0068,0.0129,0.024124,0.000135,0.003123,0.002868,0.002634,0.002836,0.005762,0.005688
SG-Ter-Mer,instance019.txt,Matrix-only,20,20,0.030621,0.005734,0.024887,0.030408,0.005525,0.0068,0.0128,0.0054,0.0139,0.024113,0.000135,0.003074,0.002824,0.003361,0.002707,0.006432,0.005536
SG-Ter-Mer,instance020.txt,Augmented,20,20,0.029866,0.005819,0.024047,0.029681,0.005596,0.0045,0.0158,0.0053,0.0206,0.024051,0.000136,0.003120,0.002782,0.002647,0.002811,0.005763,0.005615
SG-Ter-Mer,instance020.txt,Matrix-only,20,20,0.030587,0.005776,0.024811,0.030299,0.005586,0.0138,0.0180,0.0086,0.0310,0.024115,0.000135,0.003069,0.002805,0.003360,0.002715,0.006421,0.005576
SG-Ter-Mer,instance021.txt,Augmented,20,20,0.029907,0.005844,0.024063,0.029711,0.005719,0.0048,0.0159,0.0080,0.0167,0.024064,0.000134,0.003101,0.002794,0.002647,0.002828,0.005753,0.005647
SG-Ter-Mer,instance021.txt,Matrix-only,20,20,0.030711,0.005727,0.024985,0.030435,0.005561,0.0050,0.0138,0.0081,0.0200,0.024070,0.000134,0.003078,0.002786,0.003376,0.002731,0.006450,0.005529
SG-Ter-Mer,instance022.txt,Augmented,20,20,0.029945,0.005801,0.024144,0.029746,0.005712,0.0046,0.0181,0.0089,0.0225,0.024076,0.000134,0.003115,0.002780,0.002640,0.002838,0.005761,0.005607
SG-Ter-Mer,instance022.txt,Matrix-only,20,20,0.030701,0.005733,0.024968,0.030385,0.005605,0.0113,0.0125,0.0079,0.0150,0.024153,0.000135,0.003100,0.002812,0.003359,0.002731,0.006465,0.005541
SG-Ter-Mer,instance023.txt,Augmented,20,20,0.029900,0.005854,0.024045,0.029693,0.005704,0.0044,0.0115,0.0052,0.0119,0.024086,0.000134,0.003090,0.002827,0.002646,0.002843,0.005742,0.005663
SG-Ter-Mer,instance023.txt,Matrix-only,20,20,0.030668,0.005768,0.024900,0.030511,0.005615,0.0146,0.0147,0.0085,0.0214,0.024191,0.000134,0.003089,0.002843,0.003373,0.002752,0.006450,0.005578
SG-Ter-Mer,instance024.txt,Augmented,20,20,0.029953,0.005872,0.024081,0.029749,0.005703,0.0050,0.0137,0.0080,0.0141,0.024133,0.000134,0.003106,0.002805,0.002661,0.002843,0.005770,0.005674
SG-Ter-Mer,instance024.txt,Matrix-only,20,20,0.030665,0.005718,0.024947,0.030509,0.005616,0.0079,0.0141,0.0054,0.0148,0.024166,0.000135,0.003093,0.002769,0.003371,0.002747,0.006466,0.005523
SG-Ter-Mer,instance025.txt,Augmented,20,20,0.029970,0.005837,0.024134,0.029788,0.005747,0.0039,0.0154,0.0059,0.0247,0.024116,0.000134,0.003128,0.002788,0.002649,0.002854,0.005780,0.005640
SG-Ter-Mer,instance025.txt,Matrix-only,20,20,0.030610,0.005748,0.024862,0.030399,0.005609,0.0071,0.0164,0.0070,0.0243,0.024098,0.000135,0.003099,0.002796,0.003367,0.002750,0.006452,0.005551
SG-Ter-Mer,instance026.txt,Augmented,20,20,0.029891,0.005838,0.024053,0.029725,0.005656,0.0042,0.0129,0.0045,0.0161,0.024082,0.000134,0.003103,0.002814,0.002634,0.002825,0.005737,0.005645
SG-Ter-Mer,instance026.txt,Matrix-only,20,20,0.030693,0.005829,0.024864,0.030563,0.005739,0.0031,0.0122,0.0039,0.0126,0.024135,0.000134,0.003087,0.002891,0.003378,0.002745,0.006464,0.005633
SG-Ter-Mer,instance027.txt,Augmented,20,20,0.029964,0.005863,0.024101,0.029771,0.005768,0.0038,0.0163,0.0059,0.0120,0.024197,0.000134,0.003103,0.002882,0.002583,0.002789,0.005697,0.005666
SG-Ter-Mer,instance027.txt,Matrix-only,20,20,0.030697,0.005728,0.024969,0.030444,0.005658,0.0143,0.0113,0.0073,0.0112,0.024195,0.000135,0.003110,0.002860,0.003306,0.002676,0.006398,0.005538
SG-Ter-Mer,instance028.txt,Augmented,20,20,0.030000,0.005931,0.024069,0.029856,0.005806,0.0070,0.0137,0.0060,0.0100,0.024160,0.000134,0.003128,0.002859,0.002659,0.002866,0.005788,0.005737
SG-Ter-Mer,instance028.txt,Matrix-only,20,20,0.030790,0.005836,0.024954,0.030437,0.005751,0.0107,0.0082,0.0050,0.0111,0.024267,0.000134,0.003084,0.002900,0.003371,0.002740,0.006464,0.005642
SG-Ter-Mer,instance029.txt,Augmented,20,20,0.030025,0.005923,0.024102,0.029884,0.005822,0.0235,0.0104,0.0046,0.0127,0.024199,0.000134,0.003115,0.002867,0.002654,0.002860,0.005787,0.005734
SG-Ter-Mer,instance029.txt,Matrix-only,20,20,0.030789,0.005788,0.025002,0.030586,0.005697,0.0092,0.0134,0.0054,0.0179,0.024223,0.000134,0.003095,0.002879,0.003371,0.002740,0.006463,0.005597
SG-Ter-Mer,instance030.txt,Augmented,20,20,0.029956,0.005941,0.024015,0.029799,0.005830,0.0036,0.0107,0.0044,0.0168,0.024155,0.000135,0.003107,0.002905,0.002643,0.002854,0.005747,0.005748
SG-Ter-Mer,instance030.txt,Matrix-only,20,20,0.030663,0.005817,0.024846,0.030433,0.005678,0.0043,0.0134,0.0046,0.0152,0.024128,0.000134,0.003085,0.002872,0.003385,0.002749,0.006484,0.005626
SG-Ter-Mer,instance031.txt,Augmented,20,20,0.029928,0.005858,0.024070,0.029693,0.005666,0.0055,0.0142,0.0093,0.0157,0.024124,0.000134,0.003106,0.002859,0.002611,0.002807,0.005730,0.005670
SG-Ter-Mer,instance031.txt,Matrix-only,20,20,0.030761,0.005787,0.024974,0.030534,0.005727,0.0037,0.0096,0.0052,0.0116,0.024169,0.000134,0.003126,0.002881,0.003336,0.002708,0.006460,0.005594
SG-Ter-Mer,instance032.txt,Augmented,20,20,0.029980,0.005904,0.024075,0.029713,0.005800,0.0089,0.0133,0.0058,0.0112,0.024140,0.000134,0.003116,0.002853,0.002646,0.002847,0.005775,0.005713
SG-Ter-Mer,instance032.txt,Matrix-only,20,20,0.030767,0.005813,0.024953,0.030486,0.005727,0.0086,0.0103,0.0085,0.0081,0.024157,0.000134,0.003094,0.002863,0.003378,0.002750,0.006477,0.005622
SG-Ter-Mer,instance033.txt,Augmented,20,20,0.030031,0.005930,0.024100,0.029749,0.005797,0.0078,0.0102,0.0093,0.0158,0.024207,0.000134,0.003110,0.002877,0.002645,0.002842,0.005758,0.005733
SG-Ter-Mer,instance033.txt,Matrix-only,20,20,0.030718,0.005822,0.024895,0.030524,0.005717,0.0131,0.0208,0.0066,0.0096,0.024191,0.000134,0.003088,0.002875,0.003373,0.002754,0.006449,0.005630
SG-Ter-Mer,instance034.txt,Augmented,20,20,0.030005,0.005913,0.024092,0.029768,0.005813,0.0044,0.0156,0.0062,0.0199,0.024215,0.000134,0.003116,0.002884,0.002652,0.002848,0.005761,0.005722
SG-Ter-Mer,instance034.txt,Matrix-only,20,20,0.030689,0.005823,0.024866,0.030561,0.005702,0.0054,0.0149,0.0047,0.0220,0.024183,0.000134,0.003089,0.002864,0.003366,0.002775,0.006464,0.005633
SG-Ter-Mer,instance035.txt,Augmented,20,20,0.030020,0.005912,0.024108,0.029819,0.005819,0.0051,0.0108,0.0077,0.0112,0.024187,0.000135,0.003110,0.002863,0.002658,0.002857,0.005766,0.005719
SG-Ter-Mer,instance035.txt,Matrix-only,20,20,0.030678,0.005816,0.024862,0.030417,0.005701,0.0054,0.0119,0.0073,0.0173,0.024153,0.000134,0.003097,0.002864,0.003376,0.002738,0.006481,0.005606
SG-Ter-Mer,instance042.txt,Augmented,20,20,0.030078,0.005909,0.024169,0.029925,0.005828,0.0040,0.0125,0.0058,0.0122,0.024251,0.000134,0.003115,0.002863,0.002650,0.002861,0.005774,0.005717
SG-Ter-Mer,instance042.txt,Matrix-only,20,20,0.030779,0.005826,0.024953,0.030537,0.005704,0.0147,0.0094,0.0093,0.0113,0.024226,0.000134,0.003098,0.002872,0.003369,0.002751,0.006463,0.005637
SG-Ter-Mer,instance043.txt,Augmented,20,20,0.030054,0.005957,0.024097,0.029810,0.005859,0.0088,0.0110,0.0093,0.0119,0.024161,0.000134,0.003116,0.002896,0.002658,0.002844,0.005776,0.005763
SG-Ter-Mer,instance043.txt,Matrix-only,20,20,0.030699,0.005820,0.024879,0.030593,0.005753,0.0044,0.0125,0.0061,0.0142,0.024185,0.000134,0.003115,0.002869,0.003368,0.002769,0.006492,0.005632
SG-Ter-Mer,instance044.txt,Augmented,20,20,0.029992,0.005929,0.024063,0.029838,0.005809,0.0282,0.0141,0.0068,0.0161,0.024141,0.000134,0.003126,0.002885,0.002652,0.002850,0.005766,0.005726
SG-Ter-Mer,instance044.txt,Matrix-only,20,20,0.030717,0.005802,0.024915,0.030539,0.005732,0.0048,0.0085,0.0050,0.0157,0.024200,0.000134,0.003087,0.002862,0.003365,0.002745,0.006459,0.005614
SG-Ter-Mer,instance045.txt,Augmented,20,20,0.030034,0.005947,0.024086,0.029843,0.005838,0.0040,0.0130,0.0044,0.0090,0.024146,0.000134,0.003131,0.002901,0.002650,0.002855,0.005793,0.005759
SG-Ter-Mer,instance045.txt,Matrix-only,20,20,0.030761,0.005813,0.024949,0.030485,0.005665,0.0228,0.0123,0.0097,0.0084,0.024187,0.000134,0.003098,0.002858,0.003390,0.002756,0.006492,0.005619
SG-Ter-Mer,instance046.txt,Augmented,20,20,0.030063,0.005917,0.024147,0.029738,0.005851,0.0042,0.0135,0.0060,0.0122,0.024189,0.000135,0.003134,0.002874,0.002648,0.002848,0.005787,0.005727
SG-Ter-Mer,instance046.txt,Matrix-only,20,20,0.030743,0.005799,0.024944,0.030485,0.005737,0.0039,0.0088,0.0052,0.0153,0.024207,0.000134,0.003082,0.002868,0.003368,0.002753,0.006452,0.005612
SG-Ter-Mer,instance047.txt,Augmented,20,20,0.029962,0.005909,0.024053,0.029834,0.005851,0.0045,0.0150,0.0066,0.0116,0.024144,0.000134,0.003117,0.002868,0.002651,0.002848,0.005762,0.005721
SG-Ter-Mer,instance047.txt,Matrix-only,20,20,0.030750,0.005804,0.024946,0.030539,0.005713,0.0051,0.0105,0.0084,0.0112,0.024213,0.000134,0.003084,0.002877,0.003364,0.002745,0.006463,0.005617
SG-Ter-Mer,instance048.txt,Augmented,20,20,0.030119,0.005931,0.024188,0.029875,0.005847,0.0060,0.1129,0.0072,0.0128,0.024235,0.000134,0.003118,0.002884,0.002645,0.002854,0.005760,0.005740
SG-Ter-Mer,instance048.txt,Matrix-only,20,20,0.030684,0.005818,0.024866,0.030540,0.005741,0.0029,0.0087,0.0042,0.0089,0.024161,0.000134,0.003100,0.002863,0.003377,0.002760,0.006468,0.005623
SG-Ter-Mer,instance049.txt,Augmented,20,20,0.029999,0.005893,0.024106,0.029807,0.005828,0.0099,0.0113,0.0073,0.0111,0.024138,0.000134,0.003117,0.002862,0.002651,0.002845,0.005767,0.005708
SG-Ter-Mer,instance049.txt,Matrix-only,20,20,0.030720,0.005813,0.024907,0.030405,0.005694,0.0135,0.0175,0.0043,0.0114,0.024178,0.000135,0.003101,0.002870,0.003370,0.002746,0.006495,0.005617
SG-Ter-Mer,instance050.txt,Augmented,20,20,0.030046,0.005900,0.024146,0.029773,0.005807,0.0039,0.0105,0.0055,0.0162,0.024167,0.000134,0.003119,0.002867,0.002655,0.002843,0.005774,0.005711
SG-Ter-Mer,instance050.txt,Matrix-only,20,20,0.030787,0.005828,0.024959,0.030533,0.005732,0.0049,0.0096,0.0074,0.0170,0.024192,0.000134,0.003116,0.002884,0.003370,0.002755,0.006504,0.005637
SG-Ter-Mer,instance051.txt,Augmented,20,20,0.029910,0.005885,0.024025,0.029787,0.005774,0.0053,0.0107,0.0075,0.0078,0.024133,0.000134,0.003113,0.002902,0.002587,0.002793,0.005711,0.005694
SG-Ter-Mer,instance051.txt,Matrix-only,20,20,0.030627,0.005756,0.024871,0.030471,0.005663,0.0062,0.0119,0.0082,0.0131,0.024152,0.000135,0.003099,0.002863,0.003309,0.002694,0.006416,0.005563
SG-Ter-Mer,instance052.txt,Augmented,20,20,0.029939,0.005935,0.024004,0.029740,0.005698,0.0082,0.0175,0.0104,0.0161,0.024132,0.000134,0.003114,0.002879,0.002644,0.002851,0.005768,0.005741
SG-Ter-Mer,instance052.txt,Matrix-only,20,20,0.030812,0.005811,0.025001,0.030491,0.005735,0.0044,0.0083,0.0071,0.0150,0.024276,0.000135,0.003082,0.002860,0.003362,0.002755,0.006457,0.005618
SG-Ter-Mer,instance053.txt,Augmented,20,20,0.029980,0.005949,0.024031,0.029758,0.005838,0.0055,0.0143,0.0071,0.0142,0.024174,0.000135,0.003101,0.002879,0.002653,0.002846,0.005754,0.005752
SG-Ter-Mer,instance053.txt,Matrix-only,20,20,0.030720,0.005834,0.024887,0.030557,0.005709,0.0127,0.0135,0.0054,0.0099,0.024176,0.000134,0.003109,0.002867,0.003368,0.002765,0.006484,0.005646
SG-Ter-Mer,instance057.txt,Augmented,20,20,0.030050,0.005919,0.024130,0.029750,0.005812,0.0050,0.0176,0.0082,0.0176,0.024162,0.000134,0.003105,0.002879,0.002646,0.002840,0.005756,0.005727
SG-Ter-Mer,instance057.txt,Matrix-only,20,20,0.030668,0.005839,0.024828,0.030503,0.005766,0.0031,0.0115,0.0045,0.0101,0.024147,0.000134,0.003100,0.002889,0.003371,0.002757,0.006473,0.005648
SG-Ter-Mer,instance058.txt,Augmented,20,20,0.030011,0.005932,0.024078,0.029746,0.005785,0.0097,0.0122,0.0054,0.0153,0.024184,0.000134,0.003100,0.002883,0.002644,0.002857,0.005737,0.005743
SG-Ter-Mer,instance058.txt,Matrix-only,20,20,0.030668,0.005836,0.024832,0.030514,0.005682,0.0044,0.0128,0.0065,0.0155,0.024156,0.000134,0.003096,0.002873,0.003353,0.002746,0.006457,0.005644
SG-Ter-Mer,instance059.txt,Augmented,20,20,0.029989,0.005943,0.024046,0.029790,0.005817,0.0142,0.0157,0.0065,0.0175,0.024161,0.000134,0.003077,0.002885,0.002642,0.002855,0.005728,0.005728
SG-Ter-Mer,instance059.txt,Matrix-only,20,20,0.030704,0.005844,0.024860,0.030440,0.005758,0.0056,0.0167,0.0077,0.0217,0.024208,0.000134,0.003099,0.002890,0.003379,0.002762,0.006472,0.005652
SG-Ter-Mer,instance060.txt,Augmented,20,20,0.029893,0.005918,0.023976,0.029696,0.005821,0.0050,0.0088,0.0060,0.0058,0.024080,0.000134,0.003090,0.002881,0.002649,0.002842,0.005748,0.005725
SG-Ter-Mer,instance060.txt,Matrix-only,20,20,0.030672,0.005794,0.024878,0.030240,0.005658,0.0098,0.0141,0.0057,0.0131,0.024140,0.000134,0.003088,0.002896,0.003370,0.002731,0.006470,0.005605
SG-Ter-Mer,instance062.txt,Augmented,20,20,0.029898,0.005902,0.023996,0.029786,0.005841,0.0037,0.0078,0.0058,0.0051,0.024085,0.000134,0.003117,0.002855,0.002644,0.002851,0.005770,0.005710
SG-Ter-Mer,instance062.txt,Matrix-only,20,20,0.030720,0.005817,0.024903,0.030493,0.005726,0.0068,0.0095,0.0073,0.0122,0.024164,0.000134,0.003098,0.002857,0.003362,0.002765,0.006449,0.005630
SG-Ter-Mer,instance067.txt,Augmented,20,20,0.029984,0.005906,0.024078,0.029761,0.005807,0.0043,0.0094,0.0052,0.0132,0.024125,0.000134,0.003111,0.002865,0.002640,0.002850,0.005765,0.005711
SG-Ter-Mer,instance067.txt,Matrix-only,20,20,0.030727,0.005813,0.024914,0.030435,0.005734,0.0081,0.0131,0.0079,0.0133,0.024221,0.000134,0.003088,0.002877,0.003376,0.002757,0.006461,0.005619
