class,instance,kernel,reps_sa,reps_flat,median_sa_s,median_flat_s,median_diff_s,min_sa_s,min_flat_s,cv_sa,cv_flat,rel_iqr_sa,rel_iqr_flat,meta_sa_s,meta_flat_s,diag_sa_s,diag_flat_s,apply_sa_s,apply_flat_s,cached_sa_s,cached_flat_s
Full,instance023.txt,Augmented,20,20,0.013612,0.002568,0.011044,0.013348,0.002334,0.0163,0.0693,0.0163,0.0825,0.011237,0.000121,0.001173,0.001262,0.001157,0.001121,0.002327,0.002381
Full,instance023.txt,Matrix-only,20,20,0.013934,0.002532,0.011402,0.013670,0.002271,0.0158,0.0575,0.0281,0.0971,0.011218,0.000119,0.001141,0.001237,0.001447,0.001103,0.002588,0.002352
Full,instance024.txt,Augmented,20,20,0.013546,0.002510,0.011036,0.013406,0.002309,0.0116,0.0479,0.0172,0.0756,0.011187,0.000118,0.001118,0.001204,0.001151,0.001126,0.002264,0.002328
Full,instance024.txt,Matrix-only,20,20,0.013895,0.002453,0.011442,0.013580,0.002299,0.0121,0.0474,0.0247,0.0571,0.011171,0.000119,0.001158,0.001165,0.001455,0.001102,0.002605,0.002274
Full,instance025.txt,Augmented,20,20,0.013643,0.002503,0.011140,0.013477,0.002329,0.0120,0.0501,0.0187,0.0944,0.011282,0.000119,0.001124,0.001200,0.001158,0.001122,0.002281,0.002320
Full,instance025.txt,Matrix-only,20,20,0.013928,0.002475,0.011453,0.013675,0.002284,0.0122,0.0369,0.0220,0.0502,0.011266,0.000119,0.001142,0.001183,0.001459,0.001103,0.002601,0.002295
Full,instance026.txt,Augmented,20,20,0.013744,0.002475,0.011270,0.013475,0.002294,0.0106,0.0414,0.0182,0.0740,0.011305,0.000119,0.001138,0.001173,0.001159,0.001121,0.002295,0.002291
Full,instance026.txt,Matrix-only,20,20,0.014088,0.002411,0.011677,0.013806,0.002320,0.0111,0.0494,0.0181,0.0805,0.011349,0.000120,0.001162,0.001116,0.001444,0.001101,0.002601,0.002207
Full,instance027.txt,Augmented,20,20,0.013613,0.002555,0.011058,0.013407,0.002284,0.0093,0.0422,0.0098,0.0623,0.011229,0.000119,0.001142,0.001236,0.001158,0.001126,0.002298,0.002362
Full,instance027.txt,Matrix-only,20,20,0.014029,0.002459,0.011570,0.013659,0.002321,0.0153,0.0546,0.0260,0.0804,0.011400,0.000120,0.001103,0.001161,0.001430,0.001110,0.002534,0.002264
Full,instance028.txt,Augmented,20,20,0.013649,0.002452,0.011197,0.013376,0.002313,0.0111,0.0438,0.0190,0.0660,0.011220,0.000119,0.001162,0.001133,0.001163,0.001115,0.002309,0.002236
Full,instance028.txt,Matrix-only,20,20,0.013920,0.002459,0.011461,0.013636,0.002319,0.0157,0.0542,0.0234,0.0742,0.011203,0.000120,0.001162,0.001187,0.001460,0.001113,0.002618,0.002278
Full,instance029.txt,Augmented,20,20,0.013664,0.002484,0.011180,0.013395,0.002320,0.0103,0.0515,0.0207,0.0895,0.011240,0.000119,0.001116,0.001194,0.001149,0.001118,0.002266,0.002306
Full,instance029.txt,Matrix-only,20,20,0.013957,0.002554,0.011403,0.013623,0.002315,0.0190,0.0999,0.0297,0.1005,0.011235,0.000118,0.001180,0.001256,0.001449,0.001119,0.002633,0.002373
Full,instance030.txt,Augmented,20,20,0.013950,0.002821,0.011129,0.013584,0.002426,0.0221,0.1358,0.0246,0.1818,0.011452,0.000120,0.001216,0.001462,0.001162,0.001139,0.002395,0.002628
Full,instance030.txt,Matrix-only,20,20,0.014299,0.002734,0.011564,0.013940,0.002472,0.0178,0.0766,0.0141,0.0999,0.011488,0.000121,0.001231,0.001426,0.001492,0.001125,0.002718,0.002550
Full,instance031.txt,Augmented,20,20,0.013864,0.002748,0.011116,0.013546,0.002506,0.0122,0.0380,0.0167,0.0519,0.011409,0.000119,0.001206,0.001366,0.001174,0.001150,0.002383,0.002559
Full,instance031.txt,Matrix-only,20,20,0.014097,0.002628,0.011469,0.013833,0.002356,0.0137,0.0547,0.0186,0.0763,0.011368,0.000120,0.001177,0.001339,0.001461,0.001103,0.002643,0.002437
Full,instance032.txt,Augmented,20,20,0.013636,0.002522,0.011114,0.013439,0.002300,0.0106,0.0468,0.0160,0.0614,0.011267,0.000120,0.001135,0.001213,0.001139,0.001106,0.002273,0.002330
Full,instance032.txt,Matrix-only,20,20,0.013882,0.002337,0.011545,0.013683,0.002283,0.0079,0.0434,0.0106,0.0385,0.011306,0.000119,0.001099,0.001066,0.001361,0.001083,0.002448,0.002150
Full,instance033.txt,Augmented,20,20,0.013435,0.002355,0.011080,0.013348,0.002267,0.0136,0.0617,0.0049,0.0518,0.011166,0.000121,0.001084,0.001080,0.001119,0.001095,0.002208,0.002169
Full,instance033.txt,Matrix-only,20,20,0.013734,0.002370,0.011365,0.013607,0.002280,0.0066,0.0219,0.0088,0.0355,0.011189,0.000118,0.001091,0.001097,0.001416,0.001095,0.002507,0.002188
Full,instance034.txt,Augmented,20,20,0.013540,0.002398,0.011142,0.013433,0.002272,0.0062,0.0219,0.0078,0.0211,0.011246,0.000118,0.001100,0.001100,0.001147,0.001110,0.002246,0.002220
Full,instance034.txt,Matrix-only,20,20,0.013788,0.002372,0.011416,0.013717,0.002287,0.0068,0.0142,0.0039,0.0107,0.011213,0.000118,0.001098,0.001100,0.001416,0.001090,0.002516,0.002195
Full,instance035.txt,Augmented,20,20,0.013602,0.002374,0.011228,0.013395,0.002271,0.0093,0.0389,0.0097,0.0326,0.011299,0.000119,0.001104,0.001081,0.001140,0.001100,0.002244,0.002186
Full,instance035.txt,Matrix-only,20,20,0.013824,0.002344,0.011481,0.013597,0.002255,0.0097,0.0405,0.0108,0.0414,0.011246,0.000120,0.001097,0.001070,0.001413,0.001092,0.002510,0.002169
Full,instance042.txt,Augmented,20,20,0.013630,0.002403,0.011227,0.013465,0.002336,0.0078,0.0479,0.0066,0.0733,0.011307,0.000119,0.001102,0.001106,0.001143,0.001109,0.002244,0.002219
Full,instance042.txt,Matrix-only,20,20,0.013888,0.002382,0.011505,0.013705,0.002280,0.0059,0.0321,0.0076,0.0202,0.011311,0.000121,0.001096,0.001101,0.001416,0.001093,0.002515,0.002198
Full,instance043.txt,Augmented,20,20,0.013526,0.002391,0.011136,0.013408,0.002321,0.0058,0.0339,0.0065,0.0331,0.011219,0.000118,0.001097,0.001107,0.001143,0.001113,0.002242,0.002212
Full,instance043.txt,Matrix-only,20,20,0.013824,0.002372,0.011452,0.013701,0.002278,0.0067,0.0448,0.0087,0.0335,0.011252,0.000119,0.001097,0.001100,0.001416,0.001102,0.002512,0.002194
Full,instance044.txt,Augmented,20,20,0.013468,0.002374,0.011094,0.013355,0.002306,0.0044,0.0178,0.0069,0.0257,0.011165,0.000118,0.001097,0.001084,0.001143,0.001106,0.002240,0.002198
Full,instance044.txt,Matrix-only,20,20,0.013716,0.002381,0.011335,0.013617,0.002314,0.0050,0.0191,0.0045,0.0285,0.011146,0.000118,0.001095,0.001102,0.001409,0.001096,0.002505,0.002200
Full,instance045.txt,Augmented,20,20,0.013500,0.002388,0.011113,0.013396,0.002278,0.0090,0.0195,0.0106,0.0261,0.011198,0.000118,0.001095,0.001097,0.001139,0.001114,0.002235,0.002208
Full,instance045.txt,Matrix-only,20,20,0.013795,0.002376,0.011419,0.013648,0.002248,0.0090,0.0438,0.0113,0.0301,0.011239,0.000119,0.001096,0.001101,0.001409,0.001095,0.002508,0.002198
Full,instance046.txt,Augmented,20,20,0.013435,0.002400,0.011034,0.013363,0.002300,0.0071,0.0209,0.0096,0.0266,0.011120,0.000119,0.001097,0.001103,0.001145,0.001118,0.002243,0.002216
Full,instance046.txt,Matrix-only,20,20,0.013714,0.002371,0.011344,0.013507,0.002304,0.0075,0.0110,0.0091,0.0115,0.011142,0.000119,0.001097,0.001095,0.001412,0.001097,0.002513,0.002192
Full,instance047.txt,Augmented,20,20,0.013452,0.002386,0.011066,0.013296,0.002307,0.0127,0.0459,0.0136,0.0394,0.011109,0.000119,0.001091,0.001082,0.001151,0.001111,0.002244,0.002199
Full,instance047.txt,Matrix-only,20,20,0.013630,0.002355,0.011275,0.013501,0.002276,0.0058,0.0221,0.0047,0.0221,0.011064,0.000119,0.001090,0.001077,0.001414,0.001091,0.002504,0.002173
Full,instance048.txt,Augmented,20,20,0.013500,0.002391,0.011109,0.013387,0.002285,0.0087,0.0213,0.0097,0.0312,0.011188,0.000120,0.001097,0.001084,0.001146,0.001113,0.002245,0.002200
Full,instance048.txt,Matrix-only,20,20,0.013744,0.002384,0.011360,0.013620,0.002333,0.0059,0.0133,0.0097,0.0100,0.011172,0.000120,0.001094,0.001102,0.001418,0.001100,0.002512,0.002205
