instance,variant,rows,cols,sigma_max,sigma_min,sigma_min_pos,kappa2,kappa2_pos,range_proxy,rank_deficient
coupling_S6_seed20250819,Base,43,37,1762.611702744769,3.3163193772589934e-19,0.0011356682743600991,5.314963675789284e+21,1552048.0254129893,180249993.78937757,1
coupling_S6_seed20250819,Flat,43,37,10.004215795115073,6.494164782716719e-18,0.0008532223166599165,1.540493062593645e+18,11725.215808088884,7929.699343187397,1
coupling_S6_seed20250819,FlatMat,43,37,88.16203475568098,1.2995836692128855e-16,0.010097730127469205,6.783867544986756e+17,8730.876508162042,7737.6482180741905,1
coupling_S6_seed20250819,Ruiz,43,37,24.780719169627428,2.015007871565633e-18,0.000937393139917054,1.2298075615145441e+19,26435.780372598172,2552930.5714845452,1
coupling_S6_seed20250819,SAAug,43,37,10.000503345065688,1.2893703574012236e-18,0.0008497658991981884,7.756113895174458e+18,11768.539258284945,1030259.9393297805,1
coupling_S6_seed20250819,SAMat,43,37,10.000553923135485,1.5097933634017956e-16,0.008152593956580658,6.623789828167416e+16,1226.6714099091344,84233.60913415796,1
coupling_S6_seed20250820,Base,43,38,10462139.72122241,1.2491483198425651e-18,0.00022757720170396263,8.37541831905197e+24,45971826891.65758,11917623686345.34,1
coupling_S6_seed20250820,Flat,43,38,21.73909499328384,6.563388578698273e-18,0.0008522138394625782,3.312175522235404e+18,25508.96733499765,29652.05014337392,1
coupling_S6_seed20250820,FlatMat,43,38,154.0762546630222,1.2755099010936163e-16,0.009900913740328945,1.2079581234996134e+18,15561.821737263537,23724.313360550037,1
coupling_S6_seed20250820,Ruiz,43,38,24.848936653495777,4.7809255929823606e-20,5.459888539125131e-05,5.1975158722340435e+20,455118.02073302877,127517756.8218365,1
coupling_S6_seed20250820,SAAug,43,38,10.464195250827089,7.263297964236973e-20,5.4592087793682455e-05,1.4406947508350468e+20,191679.70439917914,53680206.848207995,1
